hour,nestedness,clusterization,modularity
437033,0.1100841214593779,0.5537309052572609,0.8262970354889236
437060,0.1616801256399597,0.32549485953736534,0.8142573917690978
436990,0.0784041844288901,0.5853325526991255,0.7947788534687354
437037,0.1982915862352191,0.29420109015771534,0.847240180499664
437023,0.19048996374091162,0.5173415842921713,0.8391761281079309
437065,0.15786727975113007,0.44311504183379297,0.7943527356092188
437013,0.1032828490670874,0.6052238544234483,0.8117203228567305
436997,0.1198159550262902,0.5808296635404685,0.8399045471049881
437051,0.1801338246916111,0.3918629423659513,0.7879416916368729
437032,0.13607695878082737,0.43066611512219843,0.8189279144965139
437062,0.1692077002873271,0.3123186377700665,0.7972450647144487
437005,0.0780005700448363,0.7047869084434842,0.8356936579873689
436986,0.08788198798462321,0.5890359720358732,0.7980424232645841
436989,0.08028263204330885,0.5600209021332344,0.7955940591702464
437075,0.14944069683474018,0.46158512136117263,0.8275191082661104
437050,0.2023384010024724,0.3491785922575298,0.8267433463472774
437001,0.11659044671950351,0.5806759920226169,0.8079438469408893
437003,0.1149607520532047,0.5510645023581635,0.7903548016089065
437066,0.13834588339499393,0.5032261921850119,0.8140616714243843
437059,0.12450443719707546,0.4031730645406276,0.7902524681099689
437026,0.0926483506076546,0.629623386333949,0.8457808234802926
437049,0.09172066883522667,0.6232796020402748,0.8403357274906296
437047,0.1949199111828706,0.4471205301973731,0.8293836539367457
437053,0.10786345997432718,0.5487625191943681,0.8198542190200475
437077,0.132078079013406,0.46312297785624196,0.798337379435013
436983,0.0,0.0,0.0
437046,0.2137093503751664,0.4309198643251128,0.7882557576912869
436996,0.11824309274675068,0.5748344330570858,0.7762917484814068
437061,0.15970762303829375,0.34780558246249454,0.8057248592742978
437004,0.07737408751801832,0.6786726924264006,0.8144833040024805
437000,0.07087940948221144,0.394935161980839,0.7999027690254273
436987,0.12226411934587732,0.5010787257146829,0.774883054343439
437035,0.13019321974578293,0.4289932225041002,0.8187925548666944
436994,0.13017399052878223,0.521157372592959,0.8198322545749182
437012,0.10490950838608575,0.6062700441961388,0.8086324016960358
437020,0.1224075088862259,0.5408841256167279,0.8196297177345049
437063,0.13603624606482745,0.3622170329480291,0.76793528221391
437072,0.12268553985350937,0.6536837799698682,0.8261078924536884
437016,0.14327506855815647,0.47200088019809755,0.793723474098705
436999,0.1279816579224029,0.5798121601581809,0.8218568260755522
437055,0.0921309710452101,0.6210894714982561,0.8355891607361927
437006,0.08237110823341427,0.6842067125798523,0.8690565820289143
437078,0.13630703610107744,0.44835499036694804,0.7722989894554423
437052,0.14511327139974234,0.4627268503063526,0.8105071764064752
437064,0.1527724758522143,0.400832951757824,0.7968923391802349
437073,0.12648738312934038,0.5885277328214586,0.8222678436821219
