hour,nestedness,clusterization,modularity
429761,0.036608814927123284,0.7450551297621616,0.5374965477276538
429541,0.03482309227572515,0.8141253364090735,0.4959305323210648
429560,0.09141814138649582,0.19543214271587356,0.8538359181843024
429571,0.015155007721452902,0.8450284320308714,0.5607339834075445
429780,0.067367150818292,0.57056675900277,0.5718341854916228
429789,0.034673370091384846,0.7463644072587488,0.626879151726126
429675,0.02379350710246627,0.8487638469241741,0.606487460311276
429602,0.016988706424112394,0.8284934720364707,0.6055299004009995
429723,0.023212979200436207,0.7818093665086044,0.6141661935255291
429722,0.018129281133148507,0.8418672125311503,0.6025610756244816
429765,0.03279701619971993,0.7508308399866667,0.5756285008362505
429542,0.051691069884364504,0.7082818410948208,0.6599981389447985
429612,0.03987933144551175,0.7230096174334931,0.5630208841242376
429735,0.019130053048225806,0.8407404263646769,0.5877487407534565
429654,0.018049638460035176,0.8628867257734514,0.48924414210128486
429557,0.017945767563504567,0.48449826193235024,0.7041503470074898
429661,0.03196459807582873,0.7718494793041685,0.5892589563011712
429613,0.03138315031390539,0.7563662437142056,0.6207868926999592
429536,0.024024024024024024,0.8042929292929294,0.6040372670807453
429782,0.039257384779386645,0.7074127774381072,0.6713616963534337
429710,0.021952515525261587,0.7960059171597625,0.5523555762119519
429634,0.15327101364748044,0.5058919342838184,0.5952147516891724
429787,0.03274835728240174,0.6952276113246723,0.7146175489313643
429617,0.019914138160323613,0.8103758683092767,0.5293578937580724
429692,0.014041881118738138,0.8499207769209502,0.5916111881914953
429589,0.019181074020380256,0.8160887110563931,0.558910204116485
429574,0.011013469661901617,0.8483570256407904,0.4836959547443425
429632,0.15115274243186178,0.45301806997308725,0.7329473217873229
429759,0.03388789134870094,0.7635018948178445,0.6223936015088097
429635,0.16157665862643414,0.4164318841353772,0.6217855023459066
429659,0.05269555516881352,0.7167680874433104,0.6064488000209259
429621,0.03658788828922381,0.6704439488788329,0.5724069630570368
429747,0.011726580934462967,0.8520993493227524,0.5750926245299648
429717,0.005008867105134543,0.9364612480813157,0.4989786703362861
429686,0.021073090665907967,0.8572734375000002,0.595816565455724
429688,0.014548174480989025,0.8619821140547881,0.5726783160160469
429581,0.010349282722979594,0.8436198691255202,0.5544159544159545
429694,0.015507310193512883,0.8248311533888231,0.6030914619746799
429781,0.03884643424783783,0.714584804176576,0.6221988675244414
429690,0.02430492020190495,0.703262128686199,0.5857392542633068
429540,0.04699396588988991,0.7389115646258506,0.5572637304216252
429731,0.018932515271355862,0.8180808936296832,0.5857133478901931
429674,0.025573322597995184,0.8568688902683356,0.5964956243211365
429718,0.012554673172082082,0.8931162515317185,0.5591442409476465
429715,0.009865875765597859,0.9013775675093366,0.5661392009519381
429767,0.12162914289421378,0.4160170969442498,0.6283189438881772
429689,0.020976919639567493,0.8321609013391364,0.565034288041973
429656,0.014848950332821301,0.6860344071882533,0.6555707450444292
429648,0.028379005207838082,0.7786375759677632,0.5566295915061276
429639,0.07284448716168397,0.6330726566730885,0.6281450958190942
429573,0.01664419011336892,0.7564813166089653,0.5632974168562973
429539,0.11207458913894411,0.61185,0.6116716803208739
429616,0.02222111884083764,0.791199324140335,0.5702577631893738
429603,0.015628279375935594,0.8782781678534575,0.6341477938882288
429719,0.014834229481548588,0.8461093319925574,0.5609627803417905
429561,0.01841066459587135,0.7640214472347221,0.6574285363759048
429756,0.07353156852414884,0.6177209982557704,0.6796272406249328
429592,0.014106747174123432,0.8730045170777236,0.5413050430158431
429679,0.06965488215488216,0.3202245313909586,0.6621619407997117
429556,0.021142751234494352,0.8211629982153481,0.605946830946831
429753,0.028807937936650808,0.8100040942302846,0.617015839351905
429615,0.030781428187275025,0.7521320116986264,0.6230294445719384
429760,0.03938392624760017,0.7141369450410268,0.5467010817972258
429607,0.0,0.8733459357277883,0.574468085106383
429642,0.053279617017222246,0.688456171969898,0.6181819116771934
429591,0.026493631933645522,0.736929057189484,0.5744036009993257
429554,0.021561186628050146,0.7499931947069943,0.5208937269819506
429705,0.019666988416988416,0.7831235472128417,0.6295546079128169
429748,0.008564687136115707,0.8979830008367462,0.5243473021823537
429677,0.03731300695048984,0.7888734434959668,0.5721854791299236
429586,0.052360169497382134,0.6821960243045644,0.5844942989534717
429699,0.00791109126709025,0.9276079852306122,0.637947147047493
429779,0.04783779045860306,0.5887079527734458,0.5988643769058404
429547,0.03542517315596301,0.780138632428851,0.6058234554763284
429708,0.026370946807089284,0.7771557412646674,0.6198154730604445
429596,0.019647024954067706,0.8070037936837627,0.6374435251376662
429720,0.029274437476387256,0.7999530761416485,0.5455211786395333
429565,0.016836764092295373,0.8674352805950462,0.5267398404455703
429619,0.01650477298913157,0.8049281380130875,0.6640113544929059
429702,0.03367965367965368,0.7377686328303612,0.5235064935064935
429533,0.03217215358826565,0.8055325443786985,0.5343793683925584
429676,0.026074808444804802,0.5080245954553857,0.6227765432991136
429663,0.029298271880367405,0.794901216416304,0.4929294949765049
429551,0.026111227245812576,0.7796721129123644,0.5791516305227967
429645,0.024354521917204098,0.8101330748191721,0.6406753342882583
429733,0.03412248809920626,0.7038032697604761,0.6341510833657302
429709,0.0216156422929543,0.7753087001602416,0.5582762237878008
429783,0.04319990891721504,0.6728328610075284,0.6945362407105994
429716,0.016364100701925656,0.8260111259860576,0.5248914316698344
429737,0.021838035384949366,0.818814805472803,0.5610023075807581
429531,0.06919006919006919,0.7526415721057168,0.5765147391653415
429785,0.03352952762843899,0.7138353807884659,0.6356904663399487
429740,0.011727376301519129,0.8732304088157811,0.5178321007616112
429671,0.015311048061115983,0.8604594472086357,0.5411222092594641
429691,0.02191739752126082,0.7805184050276459,0.5568282793229226
429736,0.016795840366590768,0.8096801934963723,0.4947338748325857
429784,0.03490395479873013,0.7223894172828741,0.6583677829808664
429751,0.023809523809523808,0.8144044321329639,0.5537037037037037
429741,0.019129855919829814,0.8377212822142888,0.5901803373006038
429651,0.014591065629150794,0.8264916173570022,0.53435684504027
429576,0.027226900612028242,0.710324542269813,0.48283244941915104
429552,0.022959302672856174,0.8028692315966867,0.5870494254623387
429725,0.01096096096096096,0.8641209829867674,0.5099773242630385
429754,0.02619507750049622,0.7815095741301995,0.5854646707570174
429697,0.03196167743365801,0.797127667126571,0.5979667580639373
429707,0.03969455715056474,0.7267579828037217,0.5166609727587964
429563,0.03794350959541879,0.7616866951773764,0.6401735030806027
429660,0.0226052134173347,0.7839047258979206,0.6196847505358511
429545,0.05472830311247091,0.6459598900995199,0.6418012923318563
429544,0.052745571124420125,0.6966539834688977,0.525818630383532
429712,0.022088756796684886,0.837283802550183,0.5091894917325751
429628,0.16405985743289778,0.38395911293498075,0.7102631234683955
429669,0.023463167326832547,0.8315923776379588,0.6397349916421576
429618,0.028413230958486774,0.7147263518497272,0.5577918230698111
429667,0.016553791513581263,0.8492992949760287,0.6440205101907678
429601,0.020982993343980072,0.80739939381298,0.5960133572236946
429643,0.043220387074767753,0.745805598868825,0.5814975778836287
429568,0.022045031347543126,0.7968644175327634,0.5343265487969194
429622,0.03122091439909193,0.6822125589121282,0.6449915058762775
429664,0.03058293395673746,0.7726648272091446,0.524732004717342
429550,0.029659455840962693,0.8288406098088986,0.5146801558425175
429606,0.0,0.34881496439579135,0.44642857142857145
429734,0.011280323349101765,0.8811738236961447,0.5725907450812757
429746,0.01642480082229889,0.845302122481725,0.617985473710057
429757,0.05363794807706043,0.7120479778517405,0.6385701013732169
429695,0.009827936483153313,0.8384140335024132,0.5193178956976049
429627,0.1865539120718326,0.33045304839884726,0.6542268417264745
429769,0.067121142543721,0.6344078536399144,0.7222370903027535
429631,0.2004989530445807,0.4552812583982801,0.7221440429585058
429771,0.05746465828346017,0.6199028112958417,0.6270668543998148
429625,0.21051185869147138,0.1771071141761002,0.6917812475821871
429662,0.023192158381025615,0.7820089869066358,0.5787854590422671
429585,0.012368972746331237,0.8460589345333139,0.47792207792207786
429555,0.03901999289677589,0.6846433665704361,0.6453266186716312
429693,0.02436911666072437,0.7605798271452593,0.5867616774736147
429700,0.032560394096891286,0.6663858395362897,0.687596401464288
429629,0.2476933413832548,0.4437132273947787,0.7037492885941619
429559,0.006297795771479982,0.381,0.5099290780141844
429647,0.0401617850753681,0.7487725960207275,0.5725408815164537
429649,0.034954653918062066,0.7417838359372543,0.5164505534092604
429745,0.012572611045515391,0.8753090094041392,0.5730235376886155
429597,0.018577233093889943,0.8179596868389384,0.5851568499594254
429684,0.030657881752489936,0.8225880125239815,0.5949155316228486
429640,0.04758717364212984,0.6439912834894804,0.6183551490179688
429758,0.03069089759152497,0.770082539225236,0.5678256146543625
429570,0.016902274745484815,0.829085756026297,0.5296855687949009
429770,0.091822969997417,0.540590051585486,0.684953944027905
429558,0.037111950549450545,0.7535918389147038,0.720483660130719
429572,0.02172832003995999,0.8128047573079872,0.5930216017525964
429698,0.023808317736584546,0.8333585398956312,0.5963653092247665
429626,0.16383917014903443,0.38534212311496446,0.7618582443336297
429609,0.013131313131313131,0.8634875230531821,0.5490918803418803
429774,0.11958970354539976,0.42240735763982207,0.7079766020274042
429721,0.03688618391319398,0.7264568141410497,0.5530502212427392
429566,0.017027581428815497,0.8323993536823572,0.6036421518384593
429790,0.023081264299209852,0.7851859861591695,0.5521553555232489
429772,0.07342168680805557,0.6306163170409043,0.6527311684952457
429543,0.053962732709743076,0.6862446073478924,0.4810243955954292
429593,0.013461980959323421,0.8754397047166067,0.518606127737187
429584,0.0,0.7743055555555557,0.5370370370370371
429658,0.015873015873015872,0.6816608996539795,0.4040404040404041
429786,0.030355295175676582,0.727548639230549,0.6549798725342821
429673,0.0224853313710921,0.8584194822384406,0.6035864336148337
429644,0.042765294834631866,0.7086745876736109,0.6018373488437266
429738,0.03398760755940564,0.7532847800237804,0.5952040743843104
429638,0.06371697850019291,0.6812717885960473,0.5902804182698964
429683,0.027247466625842945,0.8114035283758478,0.5382918657496455
429620,0.023153266449049702,0.7856326392032591,0.5911506726064097
429595,0.01668577595403554,0.7566998774575089,0.6040621731294378
429582,0.0069881201956673656,0.8373702422145329,0.5512437810945274
429535,0.033513708513708516,0.8078772189349112,0.6366481718594394
429685,0.036857964817434995,0.7681358932877509,0.6097927339759264
429778,0.07598038617493212,0.5723736726813694,0.5955229612549116
429749,0.007668770319372729,0.7506938775510205,0.5288177339901478
429633,0.2837340714655497,0.27839470331123695,0.652966334305989
429732,0.021533465712759547,0.826594256930821,0.5579527428198309
429711,0.03069719518602862,0.5398637369779338,0.5601462467162459
429726,0.02806122448979592,0.6602666666666667,0.3927609427609428
429775,0.08542753279595384,0.6722910927456383,0.5727186859262331
429546,0.062932676084122,0.6659004418146984,0.5625980650268951
429567,0.02169072132916977,0.8211834177316596,0.6287766601258536
429743,0.017094133636714144,0.8174959538629956,0.6252448089550048
