hour,nestedness,clusterization,modularity
429667,0.022021083836991313,0.6858452351674402,0.7475071856546223
429595,0.019768661989306872,0.5367540205420672,0.7321516988604263
429767,0.023017982902081062,0.5793764383918324,0.7412502526206186
429540,0.022230986383604007,0.5325467000037939,0.7387835945498487
429712,0.021540139084442626,0.5319244816207233,0.7367129140127613
429674,0.02396870332460537,0.5404326170858995,0.7447679067158836
429731,0.019525107942922778,0.5356045899533703,0.7318155976098116
429766,0.024504994307081234,0.5498822447064752,0.743298410024794
429765,0.019412038444977745,0.5336014005555095,0.7313092035611384
429536,0.017346355655654032,0.5355511359404692,0.7257254526996799
429569,0.09495990203848487,0.5804845889582425,0.8494921899319952
429551,0.017878161750218457,0.5318601708696857,0.7249922219458245
429575,0.022497023327021585,0.5978352455063928,0.7409384931681067
429772,0.019738215947896775,0.5348799144866324,0.7325576858539145
429701,0.01836821251773945,0.5325411504132767,0.7281683042997666
429641,0.01780704732673661,0.5340755508837022,0.7243014787990661
429684,0.02233344811109332,0.5832354174993618,0.7385292985600643
429665,0.04601580160896149,0.7578681753019625,0.7637928737941126
429773,0.02032888418273171,0.5344794781945373,0.7339088985888648
429692,0.019862212501276802,0.5373113586015421,0.732546353459949
429659,0.01932250880781906,0.5346032610522597,0.7301804490901106
429739,0.021239727218664267,0.5325809031921697,0.736223836848183
429618,0.01779078634851503,0.5351629904228014,0.7253702642963329
429656,0.01841961778943616,0.5333561361126765,0.72803198067365
429733,0.02450263073138037,0.5537083368192276,0.743018895532494
429727,0.01740205579320853,0.5365916369830226,0.724882001042072
429734,0.024194219373177363,0.544648497474262,0.7436736259618381
429566,0.021315686952389692,0.5329509139332065,0.7357787286600005
429620,0.021667483687657765,0.5844932364288249,0.7395173967439717
429622,0.020189057960520822,0.6509304460047148,0.7371574909747125
429686,0.023080714917701698,0.5966326341316942,0.7421716760056344
429580,0.02064686288610082,0.5358626218580108,0.7345031878365145
429628,0.017431166406336362,0.5332912480785547,0.7252880201382699
429779,0.01768431395675644,0.5340713718413665,0.7250309759428838
429553,0.018481354426756403,0.5352154940612474,0.7274861597511831
429624,0.026313395604271067,0.5386594981039469,0.7413103102508248
429721,0.02030118370715867,0.5377743987090294,0.7339641035599274
429753,0.023011040969463922,0.528711951102667,0.7417574595781202
429599,0.02044046589450201,0.5375699846101508,0.7340756576418515
429596,0.020192389402861652,0.6718125134804301,0.7467265374016621
429757,0.025248555705452116,0.5547970154759868,0.7424864583393853
429605,0.02035535361193625,0.5378804157350228,0.7341977078882119
429541,0.018636721997571007,0.5348578485506665,0.7281403803212172
429653,0.017455234917784605,0.5328154318956582,0.7251991743572688
429555,0.02061376309376447,0.5324383159319853,0.7321985127376731
429755,0.020136844858958614,0.5357397568107316,0.7323279253984313
429531,0.022952288796660596,0.5323221160579049,0.7425508058998642
429548,0.019340447372683294,0.5345997826048605,0.7309349996304291
429572,0.0202012325063997,0.5349840222991382,0.7341418648395153
429775,0.017336097887814275,0.534868622413448,0.7255474073670544
429785,0.01971807447161914,0.534217850035691,0.7332089821194983
429759,0.0285074253164026,0.7376809556468801,0.7400920557986479
429742,0.02588654375880279,0.5560506680652225,0.7435817338917994
429614,0.022849522873510147,0.5321624169210488,0.7414138404517475
429658,0.017692008992792368,0.5354531732903981,0.7243666665715921
429760,0.02233033832180302,0.5331405516964927,0.7393099734361605
429756,0.023229734418215943,0.5288604168269507,0.7432853315602493
429719,0.018554417134962784,0.535396180132585,0.727549160333812
429761,0.022517000358716656,0.5274289487196605,0.7402273117805324
429691,0.020163454885490192,0.5337353470508949,0.7325086922497925
429563,0.017833749458394176,0.5366038010706868,0.7258999559222145
429717,0.022534133053427812,0.5324673919260824,0.7408265408977917
429762,0.02330401528004667,0.5311509219158783,0.7427597484054461
429543,0.04494443728990855,0.7540370870318319,0.7174937491348083
429594,0.02067474953973019,0.5333619754224743,0.7320999341580444
429613,0.023890442368184595,0.5414196056894353,0.7436939026931291
429725,0.021236164473738366,0.5329139370761148,0.7362375883389393
429565,0.01945821822750647,0.5354376068319033,0.7308628391643444
429637,0.024097361999169627,0.5395383624643226,0.7446405653781184
429616,0.018903726338019764,0.5376107089655402,0.7286548848767159
429736,0.022403685937174223,0.5334781497062138,0.7396166694575788
429685,0.02247409281772761,0.5296695100594173,0.7400158980804593
429711,0.034084183254850735,0.7383073694387922,0.7447829997706441
429672,0.019233917764742845,0.6556115086446469,0.7383081133947583
429763,0.01907304865465241,0.5335642497994574,0.7296932801456121
429655,0.01737297648072564,0.5359445730771306,0.7255059703766182
429780,0.01874339183474147,0.5343108818755338,0.7278201219487144
429771,0.018916495778982266,0.5352041764667801,0.7290191420880701
429608,0.01734879108089236,0.5362860926579756,0.7254377291239041
429705,0.01766175660666203,0.5346530997712922,0.7243515085807483
429534,0.017399932130029862,0.533109003095405,0.7252952405292584
429609,0.023024702946000272,0.5285768972908964,0.7421690608675957
429689,0.022529585676498255,0.5285955417816635,0.7407715731598689
429688,0.02197664072404989,0.5309781794866212,0.7383123730783081
429615,0.026485378329578223,0.7158207826764978,0.7291832919341983
429666,0.020465833648834225,0.5375064374114045,0.7347541907942456
429549,0.018855119782013065,0.5358826867015224,0.7290046852931115
429552,0.02466056806289259,0.5229130617852351,0.7430316957520032
429585,0.022981085442765732,0.5292067395351229,0.7421736895477118
429590,0.021217074212053533,0.6702126492739753,0.7526084045650121
429576,0.02103349434974568,0.5350392813941701,0.7351733704920153
429646,0.02729557057008433,0.533087916422782,0.7425441407823281
429673,0.01919083033951736,0.6552175615565261,0.7399353347733811
429777,0.019098540556266676,0.5355584242371977,0.730588244279741
429586,0.01934969782941965,0.5320487940564673,0.7309729424000676
429619,0.026116871712675977,0.5553653435768641,0.7443222357028892
429729,0.025406086045813316,0.5532409880793259,0.7420638755764185
429606,0.018451018401275693,0.5345343748010403,0.7275926433626363
429607,0.017345161130425925,0.5348109676247081,0.7257148597049795
429708,0.025446204468360423,0.5540799841246822,0.741873692790591
429663,0.03978615747467835,0.7165940136653487,0.7381150537172801
429597,0.017480246246080404,0.5358318022219432,0.724513142752039
429726,0.017426440085727895,0.5331067466053254,0.7252428608650817
